timestamp,temperature,humidity,PM2.5,PM10,NO2,SO2,CO,AQI
2026-02-24 03:00:00,22.0,73.0,56.3,118.1,12.5,7.5,0.58,151
2026-02-24 04:00:00,20.5,75.0,38.5,74.0,14.3,6.7,0.55,109
2026-02-24 05:00:00,22.1,79.0,33.6,115.8,14.3,7.4,0.53,97
2026-02-24 06:00:00,20.9,76.0,35.7,76.4,10.1,6.7,0.62,101
2026-02-24 07:00:00,24.9,71.0,17.0,80.1,13.0,8.1,0.45,62
2026-02-24 08:00:00,26.4,74.0,93.5,190.9,22.1,3.7,0.93,170
2026-02-24 09:00:00,28.0,75.0,153.1,201.2,23.9,5.3,1.12,205
2026-02-24 10:00:00,32.4,58.0,153.5,300.0,26.9,6.2,0.96,205
2026-02-24 11:00:00,34.7,56.0,75.8,128.0,12.9,5.3,0.6,157
2026-02-24 12:00:00,35.9,60.0,45.3,70.2,14.5,3.3,0.46,125
2026-02-24 13:00:00,35.7,52.0,76.7,135.6,17.3,4.4,0.53,161
2026-02-24 14:00:00,40.0,49.0,17.4,77.4,13.1,5.3,0.4,59
2026-02-24 15:00:00,36.4,51.0,18.8,41.9,15.1,5.8,0.7,64
2026-02-24 16:00:00,36.5,56.0,15.9,72.5,13.5,6.0,0.57,60
2026-02-24 17:00:00,37.9,,32.7,49.5,27.6,5.3,1.14,93
2026-02-24 18:00:00,37.2,61.0,111.4,153.0,26.3,5.9,1.18,179
2026-02-24 19:00:00,33.7,53.0,35.0,87.0,27.4,4.0,1.19,98
2026-02-24 20:00:00,31.3,70.0,32.6,53.1,29.7,5.2,1.08,95
2026-02-24 21:00:00,27.1,58.0,7.2,17.4,8.4,5.6,0.48,31
2026-02-24 22:00:00,29.7,60.0,23.1,59.5,9.8,4.3,0.28,70
2026-02-24 23:00:00,26.2,71.0,12.4,28.2,12.6,9.0,0.48,53
2026-02-25 00:00:00,25.0,73.0,12.2,51.5,11.7,7.1,0.51,48
2026-02-25 01:00:00,22.3,71.0,57.9,86.9,11.7,8.8,0.48,151
2026-02-25 02:00:00,19.6,83.0,34.2,57.2,9.7,5.3,0.64,93
2026-02-25 03:00:00,21.6,80.0,11.8,55.6,13.5,7.6,0.48,49
2026-02-25 04:00:00,22.3,81.0,17.0,77.0,10.1,7.4,0.44,60
2026-02-25 05:00:00,21.4,74.0,11.9,75.6,10.7,6.8,0.46,61
2026-02-25 06:00:00,23.5,80.0,15.8,73.7,12.6,7.3,0.48,59
2026-02-25 07:00:00,26.9,67.0,12.7,71.4,11.2,7.5,0.39,58
2026-02-25 08:00:00,28.3,65.0,29.8,45.6,21.8,3.6,1.02,87
2026-02-25 09:00:00,32.6,59.0,27.3,51.5,24.8,6.8,0.94,83
2026-02-25 10:00:00,33.8,60.0,96.3,157.4,22.6,2.8,0.98,173
2026-02-25 11:00:00,34.1,68.0,76.7,143.2,13.9,4.9,0.65,162
2026-02-25 12:00:00,35.7,60.0,50.3,92.9,12.9,5.6,0.58,138
2026-02-25 13:00:00,36.7,55.0,47.4,126.3,13.6,5.2,0.53,129
2026-02-25 14:00:00,33.9,61.0,14.5,84.8,11.4,5.5,0.59,65
2026-02-25 15:00:00,38.4,49.0,16.6,73.9,,6.1,0.63,60
2026-02-25 16:00:00,35.2,56.0,80.2,129.3,13.6,5.5,0.69,162
2026-02-25 17:00:00,36.2,53.0,114.5,207.0,32.0,5.6,1.17,184
2026-02-25 18:00:00,37.3,57.0,183.4,334.2,31.5,5.1,1.14,233
2026-02-25 19:00:00,33.6,57.0,33.7,45.8,30.0,3.6,1.15,96
2026-02-25 20:00:00,31.3,62.0,112.7,159.4,27.5,5.5,1.26,181
2026-02-25 21:00:00,31.0,63.0,22.7,71.8,4.1,5.1,0.45,72
2026-02-25 22:00:00,27.0,70.0,21.9,75.0,4.9,4.9,0.27,70
2026-02-25 23:00:00,23.9,67.0,11.4,69.1,10.8,6.3,0.74,59
2026-02-26 00:00:00,23.6,,61.0,166.3,11.2,5.0,0.41,155
2026-02-26 01:00:00,23.0,74.0,11.4,76.8,10.1,7.5,0.54,63
2026-02-26 02:00:00,23.2,73.0,62.4,105.6,15.5,5.8,0.44,154
2026-02-26 03:00:00,21.5,78.0,34.1,81.9,14.4,7.3,0.5,96
2026-02-26 04:00:00,24.9,68.0,14.9,87.9,12.8,8.2,0.35,71
2026-02-26 05:00:00,20.3,80.0,56.7,89.9,12.8,6.8,0.53,151
2026-02-26 06:00:00,25.8,78.0,40.8,67.7,12.6,8.3,0.54,112
2026-02-26 07:00:00,26.8,74.0,11.3,77.7,6.4,7.5,0.57,59
2026-02-26 08:00:00,28.2,64.0,155.2,226.8,25.6,4.6,1.0,205
2026-02-26 09:00:00,30.2,69.0,93.0,168.1,28.4,4.9,1.2,170
2026-02-26 10:00:00,30.3,61.0,92.0,186.3,22.7,5.1,0.97,168
2026-02-26 11:00:00,33.4,57.0,52.1,140.5,15.7,4.6,0.59,143
2026-02-26 12:00:00,33.7,65.0,16.5,62.2,14.9,4.7,0.54,57
2026-02-26 13:00:00,36.8,47.0,49.6,122.2,15.6,4.1,0.5,134
2026-02-26 14:00:00,38.0,54.0,14.4,79.4,13.1,4.2,0.73,60
2026-02-26 15:00:00,40.0,55.0,45.7,67.7,12.3,3.4,0.64,126
2026-02-26 16:00:00,37.5,46.0,14.6,57.4,16.2,5.4,0.6,54
2026-02-26 17:00:00,35.7,63.0,186.0,367.4,26.5,3.9,0.98,237
2026-02-26 18:00:00,36.6,59.0,30.6,49.5,29.7,5.2,1.21,86
2026-02-26 19:00:00,35.2,55.0,35.5,103.8,28.9,5.0,1.06,102
2026-02-26 20:00:00,30.8,63.0,111.7,151.6,32.0,4.7,1.13,185
2026-02-26 21:00:00,27.1,72.0,29.8,94.1,,4.9,0.29,85
2026-02-26 22:00:00,26.0,73.0,6.2,71.7,6.5,5.3,0.41,58
2026-02-26 23:00:00,27.8,73.0,56.8,82.4,13.9,7.6,0.57,149
2026-02-27 00:00:00,25.5,75.0,36.8,93.5,11.8,8.9,0.38,102
2026-02-27 01:00:00,21.6,78.0,40.8,71.8,16.2,6.4,0.56,112
2026-02-27 02:00:00,21.1,82.0,15.9,65.8,14.1,6.1,0.35,57
2026-02-27 03:00:00,21.0,75.0,57.5,149.0,11.6,8.4,0.46,152
2026-02-27 04:00:00,23.8,78.0,12.4,67.6,12.2,6.6,0.54,56
2026-02-27 05:00:00,21.7,80.0,11.7,27.9,10.3,6.1,0.44,49
2026-02-27 06:00:00,23.8,71.0,10.3,59.9,13.5,5.6,0.39,53
2026-02-27 07:00:00,25.9,72.0,12.9,19.5,8.8,6.7,0.47,51
2026-02-27 08:00:00,26.5,68.0,27.9,84.8,26.3,3.7,0.97,86
2026-02-27 09:00:00,27.2,63.0,27.5,95.5,24.6,7.5,1.01,85
2026-02-27 10:00:00,33.1,60.0,95.6,161.0,25.9,4.3,1.16,170
2026-02-27 11:00:00,34.3,51.0,18.3,40.6,11.9,6.7,0.68,64
2026-02-27 12:00:00,35.4,54.0,53.4,109.7,15.8,5.2,0.53,142
2026-02-27 13:00:00,36.2,61.0,45.8,121.6,14.7,6.9,0.78,127
2026-02-27 14:00:00,36.0,53.0,75.7,188.9,15.2,7.1,0.59,165
2026-02-27 15:00:00,38.6,49.0,79.1,113.5,14.3,4.8,0.68,162
2026-02-27 16:00:00,36.3,65.0,51.2,119.8,17.2,6.1,0.68,144
2026-02-27 17:00:00,38.4,41.0,113.1,146.3,25.3,6.0,1.12,179
2026-02-27 18:00:00,37.4,55.0,33.2,80.3,30.8,5.7,1.29,93
2026-02-27 19:00:00,33.1,59.0,40.9,72.7,31.1,4.7,1.05,115
2026-02-27 20:00:00,31.9,68.0,31.9,48.3,28.3,5.1,1.14,98
2026-02-27 21:00:00,30.6,57.0,10.6,52.9,7.2,6.5,0.22,50
2026-02-27 22:00:00,25.9,80.0,22.2,50.2,8.9,4.5,0.38,71
2026-02-27 23:00:00,26.7,65.0,34.5,66.1,10.1,8.7,0.43,99
2026-02-28 00:00:00,25.2,77.0,48.1,86.1,12.9,9.2,0.58,132
2026-02-28 01:00:00,23.4,83.0,14.3,38.4,11.7,6.8,0.49,52
2026-02-28 02:00:00,20.6,71.0,43.9,103.0,15.2,10.1,0.62,123
2026-02-28 03:00:00,22.4,76.0,44.1,118.2,15.2,7.6,0.55,118
2026-02-28 04:00:00,21.3,80.0,65.7,118.7,14.3,6.6,0.69,156
2026-02-28 05:00:00,24.3,69.0,67.5,108.5,12.2,8.2,0.41,157
2026-02-28 06:00:00,24.8,80.0,68.0,146.0,14.9,9.2,0.44,156
2026-02-28 07:00:00,27.1,64.0,12.5,22.4,18.7,7.4,0.64,48
2026-02-28 08:00:00,27.0,69.0,39.0,55.5,12.3,5.3,0.47,111
2026-02-28 09:00:00,30.7,65.0,40.9,84.6,9.2,5.4,0.48,116
2026-02-28 10:00:00,31.6,66.0,58.5,127.2,15.6,3.8,0.69,153
2026-02-28 11:00:00,32.3,62.0,17.7,31.5,16.2,5.3,0.77,63
2026-02-28 12:00:00,34.5,60.0,58.1,154.3,17.2,5.5,0.71,500
2026-02-28 13:00:00,38.8,56.0,59.7,94.6,17.3,5.3,0.64,154
2026-02-28 14:00:00,34.8,55.0,16.4,62.6,14.8,4.2,0.62,62
2026-02-28 15:00:00,39.7,50.0,28.8,46.1,8.3,4.4,0.5,86
2026-02-28 16:00:00,38.5,59.0,26.9,51.3,9.7,5.8,0.28,81
2026-02-28 17:00:00,36.8,57.0,27.9,43.1,8.2,4.7,0.23,82
2026-02-28 18:00:00,34.7,57.0,113.4,145.4,19.7,2.3,0.72,181
2026-02-28 19:00:00,33.7,62.0,24.0,82.0,20.9,5.1,0.73,74
2026-02-28 20:00:00,29.7,70.0,19.6,41.8,18.8,7.0,0.79,66
2026-02-28 21:00:00,29.4,59.0,21.6,92.4,19.0,4.6,0.79,71
2026-02-28 22:00:00,,70.0,10.7,74.8,9.5,6.0,0.46,63
2026-02-28 23:00:00,26.7,71.0,19.8,72.9,15.3,7.0,0.57,67
2026-03-01 00:00:00,24.9,67.0,17.1,40.5,14.6,7.1,0.6,63
2026-03-01 01:00:00,22.5,88.0,,28.1,17.5,8.1,0.48,52
2026-03-01 02:00:00,23.0,80.0,69.6,155.7,13.2,8.2,0.52,158
2026-03-01 03:00:00,22.2,79.0,17.5,39.9,12.2,7.3,0.62,63
2026-03-01 04:00:00,20.7,73.0,16.4,74.5,12.5,7.8,0.37,57
2026-03-01 05:00:00,22.0,76.0,70.2,94.7,13.5,7.9,0.79,161
2026-03-01 06:00:00,25.3,67.0,19.1,87.3,17.0,7.8,0.45,67
2026-03-01 07:00:00,25.2,71.0,66.2,124.0,14.8,6.5,0.56,159
2026-03-01 08:00:00,28.7,67.0,25.4,54.6,11.7,5.9,0.25,498
2026-03-01 09:00:00,29.3,72.0,39.3,74.9,12.7,5.6,0.34,111
2026-03-01 10:00:00,32.9,60.0,19.1,41.8,17.1,5.2,0.69,64
2026-03-01 11:00:00,32.2,63.0,21.1,38.6,17.9,5.4,0.74,71
2026-03-01 12:00:00,36.7,61.0,19.4,35.4,18.5,5.6,0.54,64
2026-03-01 13:00:00,35.8,49.0,94.7,159.4,16.1,4.3,0.78,170
2026-03-01 14:00:00,36.6,58.0,58.6,138.4,18.2,6.2,0.77,153
2026-03-01 15:00:00,38.7,,26.8,78.5,7.8,4.8,0.15,82
2026-03-01 16:00:00,36.7,60.0,44.3,76.5,11.6,6.4,0.53,123
2026-03-01 17:00:00,37.0,51.0,8.1,12.7,6.3,4.5,0.44,35
2026-03-01 18:00:00,35.7,57.0,20.3,36.2,18.0,4.7,0.73,66
2026-03-01 19:00:00,36.0,50.0,21.5,37.1,19.6,5.1,0.91,71
2026-03-01 20:00:00,29.3,59.0,26.4,56.1,25.2,5.7,0.83,81
2026-03-01 21:00:00,28.5,68.0,20.9,41.0,16.3,6.4,0.78,69
2026-03-01 22:00:00,28.2,71.0,40.9,109.9,7.6,5.4,0.33,116
2026-03-01 23:00:00,27.1,73.0,43.8,70.2,13.5,6.8,0.45,120
